node,timestamp,split,query,summary
18,1662633770.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""correctli"", 0.5928645757446636], [""supplier"", 0.4392806371554759], [""maintain"", 0.38726316040420183], [""justifi"", 0.3812134097361982], [""donat"", 0.25716529405988403], [""execut"", 0.23317621504202776], [""largest"", 0.19935536548635288]]","So Truss worked for Shell, and her largest donation is from an ex-BP exec... she's on the side of the oil and gas giants, not working people. Former BP executive - no windfall tax. Hmm. Tories Destroying Our Country with their Govt for the greedy few.."
18,1662633802.0,"['troop', 'pay', 'cut', 'servic', 'order']","[[""year"", 0.7153575770595458], [""household"", 0.5917530387352453], [""typic"", 0.3187113682063231], [""130bn"", 0.1910888323977956]]","Worth remembering that’s still about double what the average household was paying six months ago.. Truss says her plan means a typical household will pay no more than £2,500 a year for energy for the next two years from October.."
18,1662633828.0,"['term', 'next', 'presid', 'end']","[[""typic"", 0.7733374253404183], [""year"", 0.40119367937857675], [""household"", 0.3629624366904527], [""energi"", 0.33053158358356877]]","Truss says her plan means a typical household will pay no more than £2,500 a year for energy for the next two years from October.. Energy bills for a typical household will be capped at £2500 per year for the next two years.."
18,1662633875.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""confirm"", 0.7570026510688062], [""receiv"", 0.6534118045113658]]","Liz Truss: From Oct no household will pay more than £2,500 per year for the next two years. £400 help households will receive this autumn comes on top of this. Truss confirms average energy bill will be capped at £2,500."
18,1662633902.0,"['demand', 'packag', 'stimulu', 'check', 'increas', 'relief']","[[""announc"", 0.815377880758383], [""domest"", 0.4582680553820029], [""frozen"", 0.28706599373739183], [""eas"", 0.20674239097468455]]","Liz Truss starts by announcing an increase in the energy price cap. Classic stuff. Prime Minister Liz Truss announces domestic energy bills will be. frozen at £2,500 as part of a package to ease the cost of living crisis. For more on this and other news visit."
18,1662633956.0,"['rig', 'fraud', 'say', 'believ']","[[""year"", 0.7791006710533978], [""price"", 0.486591262817825], [""typic"", 0.29374233550835055], [""household"", 0.26447405854563344]]","And straight out of the trap Truss lies, she says she'll have the energy market back on track in 2 years but she knows fracking will take 10 years. Liz Truss says her two-year price freeze will ""save a typical household £1,000 a year"" - updates."
18,1662633968.0,['*'],"[[""well"", 0.6673167042079998], [""glanc"", 0.5840883787102301], [""good"", 0.3288076465188532], [""energybil"", 0.32467632148242753]]","This is all good and well but in reality nothings gonna happen about it at all. Still not good enough really. Still should be cheaper, but at least it won't go past £2500 for. Liz Truss has promised to deal with energy crisis and that’s exactly what she has done. #energybills."
18,1662634150.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""energi"", 0.6294845964346107], [""flow"", 0.4259942182876462], [""statement"", 0.4259389636108895], [""six"", 0.3881730876229372], [""2500"", 0.30029272745174684]]","Interesting.. In absolutely unrelated news, she said no to a windfall tax on energy companies.. Liz Truss has just said that fracking will get oil flowing “in six months” which will surprise almost every expert out there."
18,1662634263.0,"['final', 'second', 'debat']","[[""debat"", 0.8286324552118317], [""statement"", 0.559793045838917]]","You'd think given who Truss has received funds from she should have to declare this at start of debate. Truss' announcement is a mess. Impossible to follow as it is a general debate, not a statement."
18,1662634264.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""windfal"", 1.0]]",⚠️ UK'S TRUSS: WE WILL NOT GIVE IN TO CALLS FOR WINDFALL TAX. - Reuters via. The public agree with the Leader of the Opposition on the gas and oil industry windfall tax though. Interesting start from Truss saying the majority of people are wrong.
18,1662634332.0,"['health', 'team', 'educ', 'pick', 'president-elect', 'introduc']","[[""price"", 0.5256844877175489], [""pay"", 0.4716945241620683], [""handout"", 0.32023058781801855], [""guarante"", 0.32007523269743776], [""profit"", 0.3098504454632121], [""energi"", 0.3004380338492362], [""introduc"", 0.23996665422851546], [""scam"", 0.22871380677495534]]",It's a scam. Our Energy Bills will be double what we paid last winter. And Liz Truss just picked our pockets to boost energy companies profits by another £130 billion. We pay the price for their profits. We say Dont Pay - pledge to strike 👉.
18,1662634376.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""statement"", 0.811141235589898], [""school"", 0.4922110608494234], [""answer"", 0.22335864378078013], [""colleg"", 0.22335864378078013]]","I know it’s a niche point, but it’s important for how parliament holds the executive to account. The prime minister is *not* giving a statement. A statement to parliament allows every MP to ask questions. Liz Truss is opening a ‘general debate’ to prevent scrutiny / questions.."
18,1662634386.0,"['money', 'tax']","[[""happiest"", 0.7146559248575513], [""130bn"", 0.69947616761831]]",The happiest people in the world today will be those who own shares in UK energy providers. Liz Truss has just handed them £130 billion of your money.
19,1662634548.0,"['appeal', 'lawyer', 'judg', 'dismiss', 'campaign', 'suit', 'alleg', 'file']","[[""correctli"", 0.8740128865967451], [""supplier"", 0.4859027413617101]]","Did I hear James Oh Brien correctly, that Liz Truss’ largest donation to her campaign was from the wife of a BP executive? This announcement is moments before her speech justifying maintaining energy suppliers’ billions of £ profits by borrowing, paid long term by the people! #energy."
19,1662634609.0,"['turnout', 'counti', 'find', 'poll', 'major', 'vote', 'overrid']","[[""geolog"", 0.4992059409251794], [""find"", 0.4155163526011702], [""premis"", 0.29290378848191656], [""annual"", 0.2794016232234423], [""jan"", 0.27333023572107423], [""seismic"", 0.26971379760618946], [""frack"", 0.2601864894797137], [""event"", 0.2380590318295844], [""survey"", 0.22932516432784608], [""averag"", 0.2164943219099252], [""releas"", 0.2073591284798767]]","BREAKING: Liz Truss has just lifted the ban on fracking, despite her own government's British Geological Survey, due to be released today, finding that we don't know how much impact fracking will have on ""seismic"" events in the UK.."
19,1662634847.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""nation"", 1.0]]",Sure there will be cheers across the nation for this!. I love how they say national interest like yeah cause your so down and with what the nation wants you entitled scum bag. That they might have been speaking for a lot of folks in the nation.
19,1662635015.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""flow"", 0.5701827630063825], [""starmer"", 0.4889345647263961], [""six"", 0.4683029454630893], [""rafter"", 0.4653245743100315]]",Liz Truss has just said that fracking will get oil flowing “in six months” which will surprise almost every expert out there. Keir starmer saying about profits being needed for investment and going on about corporation tax going shows how out of touch he is with businesses.
19,1662635106.0,['*'],"[[""starmer"", 0.7351701844818181], [""net"", 0.49847045651067345], [""2050"", 0.2966468120713193], [""energybil"", 0.2527610189599137], [""good"", 0.24323762048104278]]",Liz Truss has promised to deal with energy crisis and that’s exactly what she has done. #energybills. This is an excellent response from Starmer. It's good that we are now seeing the clear political choice now we are rid of the Johnson show.
19,1662635385.0,"['children', 'justic', 'famili', 'separ', 'border', 'pardon']","[[""phoni"", 0.7899934058092476], [""coffer"", 0.6131153388864982]]","Liz Truss’ phony freeze lands struggling families with a £500 increase, while lining the coffers of energy companies. Total disgrace."
19,1662635385.0,"['term', 'next', 'presid', 'end']","[[""six"", 0.5601795485045348], [""shale"", 0.5552476791588512], [""end"", 0.41810252966052674], [""month"", 0.2944160569338504], [""moratorium"", 0.28446830225288017], [""170bn"", 0.18837763495256302]]","Liz Truss has announced an end to the moratorium on fracking. ""We will end the moratorium on extracting our huge reserves of shale, which could get gas flowing as soon as six months, where there is local support for it."""
20,1662635468.0,"['evid', 'republican', 'outcom', 'claim', 'widespread', 'voter', 'proof', 'elect']","[[""rafter"", 0.5904526236171684], [""confess"", 0.5007314932872658], [""epic"", 0.4515651237374602], [""unpreced"", 0.4435342263206748]]","Surely there's no getting past the political decision to protect the epic, unprecedented profits of the energy companies make voters pick up the bill? I confess I don't understand Truss's calculation here, even with client journalists preparing to cheer it to the rafters."
20,1662635468.0,"['health', 'team', 'educ', 'pick', 'president-elect', 'introduc']","[[""rafter"", 0.5990467295379223], [""confess"", 0.5080196978256848], [""unpreced"", 0.43975373495428854], [""epic"", 0.4355176862594362]]","Surely there's no getting past the political decision to protect the epic, unprecedented profits of the energy companies make voters pick up the bill? I confess I don't understand Truss's calculation here, even with client journalists preparing to cheer it to the rafters."
20,1662635469.0,"['demand', 'packag', 'stimulu', 'check', 'increas', 'relief']","[[""coffer"", 0.8281855797021996], [""phoni"", 0.5604539638305109]]","Liz Truss’ phony freeze lands struggling families with a £500 increase, while lining the coffers of energy companies. Total disgrace."
20,1662635579.0,"['money', 'tax']","[[""starmer"", 1.0]]","Starmer putting over the case very well for windfall tax and Truss' ridiculous objections to it. Starmer asked what would you do about tax, moments silence then change the subject. Useless."
20,1662635604.0,"['turnout', 'counti', 'find', 'poll', 'major', 'vote', 'overrid']","[[""releas"", 0.7105407047826036], [""survey"", 0.7036560998435537]]","BREAKING: Liz Truss has just lifted the ban on fracking, despite her own government's British Geological Survey, due to be released today, finding that we don't know how much impact fracking will have on ""seismic"" events in the UK.."
20,1662635681.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""profit"", 0.561306580510305], [""consum"", 0.38513024669559276], [""starmer"", 0.3846601656390754], [""compani"", 0.3343443796895642], [""stick"", 0.3080103717999307], [""side"", 0.3018283544288311], [""whose"", 0.3014784632821923]]","Starmer gets it right to ask ‘Whose side are you on? Is it the consumer’s or the company making excess profit?’ He needs to stick to that. Starmer is claiming energy companies have made £170bn profits yet he has asked to see treasury documents... He just made it up, didn't he?"
20,1662635845.0,"['russian', 'media', 'disinform', 'lie']","[[""starmer"", 1.0]]",Starmer keeps saying they are cutting corporation tax. They aren’t. They are simply not doing a future rise that Sunak wanted to do. Starmer Lies repeatedly and gets away with it. Not Starmer riding some a-grade disinformation? Mr Purity himself? surely not..
20,1662635882.0,"['rig', 'fraud', 'say', 'believ']","[[""starmer"", 1.0]]","So is Starmer saying these ""vast"" profits are not getting taxed at all? If Starmer could say something like this, well it would be a decent start.. Have to say, Starmer has taken a day off from being completely and utterly useless."
20,1662635987.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""intak"", 0.5623802188304251], [""starmer"", 0.5104230364084231], [""braindead"", 0.4695727793467794], [""keir"", 0.4502201886503866]]","Starmer: She wants to leave these vast profits on the table, with one the bill will be picked up by working people. Keir Starmer ever get the sense that the people advising your strategies are fucking you?."
20,1662636034.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""rafter"", 1.0]]","Surely there's no getting past the political decision to protect the epic, unprecedented profits of the energy companies make voters pick up the bill? I confess I don't understand Truss's calculation here, even with client journalists preparing to cheer it to the rafters."
20,1662636068.0,"['dose', 'refus', 'million']","[[""domest"", 0.7495103760406835], [""eas"", 0.6619925952813621]]","Prime minister Liz Truss has announced domestic energy prices will be capped at £2,500 in a move to ease the cost of living crisis for millions of households.."
20,1662636248.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""starmer"", 1.0]]","Starmer just said 20 thousand and 6 (instead of 2006) Keir starmer is totally spot on in what he said about liz truss and her energy plans. #energybills. We need a general election, starmer is ass but can't be worse than the Tories."
20,1662636275.0,"['attempt', 'democraci', 'power', 'tri', 'coup', 'cheat']","[[""starmer"", 1.0]]",And Starmer just said this..... ouch. Tories trying to defend this is comical.... totally out of touch.. Why is Starmer talking more than our PM or the government? There is something seriously wrong with our democracy.
21,1662636384.0,"['member', 'remov', 'leav', 'resign']","[[""chamber"", 1.0]]",Starmer leaving the chamber followed by deputy. Keir Starmer and Angela Rayner now being ushered out of the chamber. Followed by other members of Labour’s frontbench.
21,1662636497.0,"['health', 'team', 'educ', 'pick', 'president-elect', 'introduc']","[[""starmer"", 0.4371714303668878], [""chamber"", 0.2707762229058125], [""170bn"", 0.2702036320077326], [""queen"", 0.2696077464422743], [""nadhim"", 0.2666425645501538], [""specul"", 0.2641647261865967], [""speaker"", 0.26122074664498013], [""health"", 0.25048659468863693], [""zahawi"", 0.24718306977226814], [""news"", 0.24592582579891606], [""pass"", 0.21759114880574176], [""common"", 0.1997246408702944], [""keir"", 0.19221786508220226], [""regard"", 0.19048037586464492], [""unexpect"", 0.18962242026669432]]","""This support does not come cheap and the real question... is who is going to pay?"". Labour leader Keir Starmer says energy producers could make ""£170bn in unexpected windfall profits"" in next two years while ""the bill will be picked up by working people.""."
21,1662636561.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""chamber"", 0.6138420857465104], [""speaker"", 0.6039993264438597], [""queen"", 0.24575545709726826], [""specul"", 0.2407370804277427], [""nadhim"", 0.23891341216764067], [""zahawi"", 0.2214775826545002], [""keir"", 0.18412138035467598]]","Leaders of all major parties as well as the speaker have just been briefed by senior MPs in their parties, Starmer has left the chamber, other leaders looking concerned.. News feed reported this happening but not why and no updates."
21,1662636638.0,"['hour', 'take', 'spent', 'time', 'year', 'last', 'offic']","[[""starmer"", 0.9105697944520569], [""queen"", 0.4133553549085082]]",Starmer taking apart the new chancellor on what he said about gas fields and fracking #energybills. The faces of the tories on the front bench are blank. Can you imagine if the last thing the queen ever did was make liz truss pm.
21,1662636649.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""hay"", 0.7519262639215326], [""bail"", 0.6592472173813141]]","I cannot compute £130bn in my mind. Lizz Truss, in her first week, has drafted out a ‘BAIL OUT’. A bail out??? BAIL OUT??? For energy companies???? I’m so hot because the corruption and cronyism of this land is unbeatable. We thought we were suffering, this country is done."
21,1662636726.0,"['appeal', 'lawyer', 'judg', 'dismiss', 'campaign', 'suit', 'alleg', 'file']","[[""hay"", 0.7846888999535145], [""came"", 0.6198897726932937]]","NEW Liz Truss raised almost £420,000 from donors to fund her Tory leadership campaign. Biggest single donation of £100k came from Fitriani Hay, wife of James Hay, a former BP executive with a luxury goods empire."
21,1662636867.0,"['sign', 'fund', 'govern', 'send', 'bill', 'pass']","[[""glum"", 0.7521985232556447], [""starmer"", 0.6589365535558243]]","Keir starmer looking better then this clownery of a government. Starmer wants to use some of the £170 billion of energy company profits to reduce bills, Truss wants you to pay for it through borrowing. @DarrenAdam asks: who is right and why?."
21,1662636937.0,['*'],"[[""queen"", 1.0]]",Consensus online is that this is referring to the Queen…. The Queen under medical supervision is not good news. 😞. Liz truss met the queen once and now this is happening. Not a fan of Liz Truss but fair play to her on her successful assassination of the queen.
21,1662637064.0,"['turnout', 'counti', 'find', 'poll', 'major', 'vote', 'overrid']","[[""hay"", 1.0]]","Liz Truss received a leadership campaign donation of £100,000 form Fitriani Hay, who happens to be the wife of former BP executive James Hay, my request is simple, stop voting for the Conservatives, they do not govern in your interest. #energybills."
21,1662637179.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""astonish"", 0.8463697571880533], [""brief"", 0.34761321171149806], [""zahawi"", 0.2890667068796319], [""chamber"", 0.2815381468554803]]","🚨 Starmer has now left the chamber following Zahawi's briefing. In case you've missed the last few minutes: Something big is happening in the Commons. Zahawi entered the chamber, privately briefed the PM, then Speaker and Angela Rayner. Best to not speculate but be prepared."
21,1662637209.0,"['attempt', 'democraci', 'power', 'tri', 'coup', 'cheat']","[[""gov"", 0.6728192067553456], [""thirteen"", 0.5458064919350413], [""nuclear"", 0.4994092393845665]]","May tries to blame the previous Labour gov't for lack of nuclear. Starmer: ""The uncomfortable truth for members opposite is this: the last Labour gov't gave the go-ahead for new nuclear sites in 2009. In the thirteen long years since then, not one has been completed."" ~AA."
21,1662637253.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""compani"", 1.0]]","Liz Truss s believes in ""people keeping more of their own money"". The problem is, those people are in fact energy companies. People just still won’t see this for what it is. Rob from us all to give to these companies making eye watering profits it’s reverse Robin Hood."
21,1662637272.0,"['rig', 'fraud', 'say', 'believ']","[[""queen"", 1.0]]",What's going on and why are people saying the Queen is dead?. Can’t believe Liz Truss killed the queen in her first week. Begrudging respect. This woman below meets the queen yesterday an now she is under medical supervision 👀. Im not saying Liz Truss murdered the queen... but....
22,1662637316.0,"['evid', 'republican', 'outcom', 'claim', 'widespread', 'voter', 'proof', 'elect']","[[""republican"", 1.0]]","Truss used to be a republican I’m onto her. Turns out Liz Truss is still a Republican - undercover agent 🕵️‍♀️. Liz Truss has only been in power for 24 hours and is about to fulfilling her Republican ambitions. Liz truss, the manchurian candidate of british republicanism ✊."
22,1662637339.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""queen"", 1.0]]","One meeting with liz truss and the queen wants out. This will probably get buried in the news about the Queen. The queen touched liz truss once and had to get send to the hospital. Liz Truss seeing that the queen needs medical care, after saying she would dismantle the patriarchy."
22,1662637381.0,"['member', 'remov', 'leav', 'resign']","[[""gov"", 0.7706207464285645], [""thirteen"", 0.6372940178393975]]","May tries to blame the previous Labour gov't for lack of nuclear. Starmer: ""The uncomfortable truth for members opposite is this: the last Labour gov't gave the go-ahead for new nuclear sites in 2009. In the thirteen long years since then, not one has been completed."" ~AA."
22,1662637387.0,"['demand', 'packag', 'stimulu', 'check', 'increas', 'relief']","[[""check"", 1.0]]","Someone check on the Queen!!. Someone go and check on the Queen ASAP. I'd want to check out if I'd met who was the new Prime Minister too. I hope Truss gets blamed for it. Ex-economic director of Shell decides not to implement a windfall tax on,... checks notes... oil companies.."
22,1662637521.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""pass"", 0.7298160915169456], [""news"", 0.6836435274051307]]","As MPs continue talking in the Commons, it's clear that some BIG news is coming. Notes passed by Nadhim Zahawi to Speaker, PM Starmer. Labour leader has left the chamber. Many speculating that it may be some news regarding the Queen's health."
22,1662637555.0,"['charg', 'pro-trump', 'assault', 'arrest', 'riot', 'mob', 'rioter', 'support', 'polic', 'capitol', 'protest']","[[""queen"", 0.7895189413164747], [""charg"", 0.6137261940821109]]","The thought of Lizz Truss in charge has maybe killed the queen. Clip of young Truss saying she hates the monarchy, shakes hands with the Queen who then becomes ill 2 days later? Longest con ever. She's poisoned the Queen, arrest her."
22,1662637556.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""queen"", 1.0]]",I almost said “Truss gives the Queen Covid”.. The Queen saw Liz Truss being prime minister and said fuck this. Queen met Liz Truss once and said I can't do this shit no more. Liz truss said there can only be one liz in this country what has she done to the queen.
22,1662637750.0,"['appeal', 'lawyer', 'judg', 'dismiss', 'campaign', 'suit', 'alleg', 'file']","[[""astonish"", 1.0]]",BREAKING: You will be astonished to hear the Truss campaign’s largest donation was from the wife of a former BP executive x.
22,1662638169.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""astonish"", 1.0]]",BREAKING: You will be astonished to hear the Truss campaign’s largest donation was from the wife of a former BP executive x.
23,1662638566.0,"['term', 'next', 'presid', 'end']","[[""queen"", 1.0]]","Liz Truss murdering the Queen is one way to start your term as prime minister. Liz Truss famously wants the end of the royal family, meets the queen, queen dies.. Doesn’t take Bergerac to get to the bottom of this one."
24,1662640239.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""born"", 1.0]]","Liz Truss was born 100 years after Winston Churchill, QEII’s first prime minister. Remarkable stat. Her Majesty's first Prime Minister, Winston Churchill, was born in 1874 - *101 years* prior to her 15th and most recent Prime Minister Elizabeth Truss, born in 1975."
24,1662640666.0,"['charg', 'pro-trump', 'assault', 'arrest', 'riot', 'mob', 'rioter', 'support', 'polic', 'capitol', 'protest']","[[""imho"", 0.7398804229624816], [""arrest"", 0.672738403628676]]","#THREAD. Liz Truss has been challenged in parliament over her proximity to Jair Bolsonaro. Questions relate to secret meetings held in 2018, 6 months before Balsonaro was elected following the arrest jailing of frontrunner Lula da Silva. via @brasilwire. Arrest Truss imho."
24,1662641025.0,"['term', 'next', 'presid', 'end']","[[""price"", 1.0]]","Truss confirming that Govt is planning to use taxpayer money to subsidise energy companies for the next 2 years up to the GE.. What's to stop them raising their prices even more?. I welcome the price freeze, but the way they're funding it is the hardest of hard right moves."
25,1662641772.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""domest"", 1.0]]","U.K. government to cap domestic energy prices, Truss announces. BREAKING: Prime Minister Liz Truss has said the ban on fracking in England will end, meaning production of domestic shale gas could begin in as little as six months.."
26,1662642799.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""exec"", 0.6327571153428142], [""quarter"", 0.5901689549278906], [""came"", 0.5013173023369152]]","Our new PM Liz Truss used to work for Shell, and now it's revealed that nearly a quarter of her campaign money came from the wife of a former BP exec. Is this why she'll make the public pay the bill for her £150 billion energy price freeze, rather than Big Oil?"
27,1662643758.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""100k"", 0.7863840554487284], [""execut"", 0.6177379034315535]]",Corrupt to the core: Truss campaign’s biggest donation came from wife of former BP executive.. That £100k donation to Liz Truss's leadership campaign by the wife of a former BP executive is already looking like an excellent investment.
27,1662644532.0,"['appeal', 'lawyer', 'judg', 'dismiss', 'campaign', 'suit', 'alleg', 'file']","[[""100k"", 1.0]]","That £100k donation to Liz Truss's leadership campaign by the wife of a former BP executive is already looking like an excellent investment. Liz Truss reveals campaign donations, including £100k from wife of ex-BP exec."
28,1662646480.0,"['rig', 'fraud', 'say', 'believ']","[[""energybil"", 0.8301509392461724], [""100k"", 0.36137394611483037], [""buckingham"", 0.2237102161253205], [""unduli"", 0.21811112122133527], [""palac"", 0.20639301515803155], [""exec"", 0.20010369919820176]]","This is Liz Truss' fault. ""Queen Elizabeth II is under 'medical supervision', Buckingham Palace says"".. It would be wrong to say I was unduly influenced by a £100k donation from the wife of a former BP exec. It would be true, but it would be wrong to say it. #energybills.."
28,1662646754.0,"['dose', 'refus', 'million']","[[""profit"", 0.8015057339504946], [""enough"", 0.4390370751073232], [""obscen"", 0.40599877478347834]]","Liz Truss' energy plan means bills will be up 97% this year – they're up 4% in France – and it does nothing to tax the obscene profits of energy companies. Millions more will be in poverty while the rich get richer. This is about protecting profits, not people. Enough Is Enough."
28,1662646785.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""obscen"", 0.7679185706160483], [""profit"", 0.48499154852844273], [""enough"", 0.4184307191865679]]","Liz Truss' energy plan means bills will be up 97% this year – they're up 4% in France – and it does nothing to tax the obscene profits of energy companies. Millions more will be in poverty while the rich get richer. This is about protecting profits, not people. Enough Is Enough."
28,1662646933.0,"['chines', 'militari', 'rais', 'defens', 'compani', 'veto', 'ban', 'threaten']","[[""enough"", 0.6006563211560487], [""profit"", 0.5827248502221193], [""obscen"", 0.5473972349116226]]",Liz Truss is refusing to countenance windfall taxes on the obscene profits of energy companies. To fix this crisis for good - we in Wales must realise our renewable energy potential and ensure that profits stay in 🏴󠁧󠁢󠁷󠁬󠁳󠁿.
28,1662646965.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""prayer"", 0.4635411439823115], [""toothless"", 0.43094820434840786], [""compliant"", 0.36227021548933075], [""coincid"", 0.35673981371625957], [""levi"", 0.35342472560298105], [""came"", 0.3325983138948074], [""unduli"", 0.32462220227557403]]","Liz Truss campaign’s biggest donation, £100,000 came from wife of former BP executive. Coincidence - Truss won't levy windfall taxes on oil/gas companies. Big donors expect returns - compliant legislators, toothless regulators, govt contracts.."
28,1662647068.0,"['money', 'tax']","[[""obscen"", 0.7204736576821784], [""enough"", 0.6934823058925608]]","Liz Truss' energy plan means bills will be up 97% this year – they're up 4% in France – and it does nothing to tax the obscene profits of energy companies. Millions more will be in poverty while the rich get richer. This is about protecting profits, not people. Enough Is Enough."
28,1662647303.0,"['appeal', 'lawyer', 'judg', 'dismiss', 'campaign', 'suit', 'alleg', 'file']","[[""toothless"", 1.0]]","Liz Truss campaign’s biggest donation, £100,000 came from wife of former BP executive. Coincidence - Truss won't levy windfall taxes on oil/gas companies. Big donors expect returns - compliant legislators, toothless regulators, govt contracts.."
29,1662647425.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""profit"", 0.6686106123601109], [""obscen"", 0.5406094661812889], [""enough"", 0.510589124555762]]","Liz Truss' energy plan means bills will be up 97% this year – they're up 4% in France – and it does nothing to tax the obscene profits of energy companies. Millions more will be in poverty while the rich get richer. This is about protecting profits, not people. Enough Is Enough."
30,1662649965.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""born"", 0.777236874915935], [""1874"", 0.6292081056939042]]","The first Prime Minister under Queen Elizabeth was Winston Churchill, born 1874 — 101 years before the current Prime Minister Liz Truss was born (via BBC)."
31,1662653113.0,"['health', 'team', 'educ', 'pick', 'president-elect', 'introduc']","[[""kirbi"", 1.0]]","Kirby says POTUS was briefed this a.m. on the Queen's health and says his and the First Lady's thoughts are with her and her family. He expressed this in the videoconference he's having right now with UK PM Liz Truss and European/NATO leaders, Kirby says."
31,1662653113.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""kirbi"", 1.0]]","Kirby says POTUS was briefed this a.m. on the Queen's health and says his and the First Lady's thoughts are with her and her family. He expressed this in the videoconference he's having right now with UK PM Liz Truss and European/NATO leaders, Kirby says."
31,1662653151.0,"['children', 'justic', 'famili', 'separ', 'border', 'pardon']","[[""kirbi"", 1.0]]","Kirby says POTUS was briefed this a.m. on the Queen's health and says his and the First Lady's thoughts are with her and her family. He expressed this in the videoconference he's having right now with UK PM Liz Truss and European/NATO leaders, Kirby says."
31,1662653152.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""kirbi"", 1.0]]","Kirby says POTUS was briefed this a.m. on the Queen's health and says his and the First Lady's thoughts are with her and her family. He expressed this in the videoconference he's having right now with UK PM Liz Truss and European/NATO leaders, Kirby says."
31,1662653171.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""kirbi"", 1.0]]","Kirby says POTUS was briefed this a.m. on the Queen's health and says his and the First Lady's thoughts are with her and her family. He expressed this in the videoconference he's having right now with UK PM Liz Truss and European/NATO leaders, Kirby says."
31,1662653171.0,"['rig', 'fraud', 'say', 'believ']","[[""kirbi"", 1.0]]","Kirby says POTUS was briefed this a.m. on the Queen's health and says his and the First Lady's thoughts are with her and her family. He expressed this in the videoconference he's having right now with UK PM Liz Truss and European/NATO leaders, Kirby says."
31,1662653303.0,"['term', 'next', 'presid', 'end']","[[""queen"", 0.7775469566918219], [""kirbi"", 0.3694295620965428], [""nsc"", 0.3603593369489316], [""convey"", 0.35928216914031363]]","President Biden has been briefed on the Queen's health and conveyed to UK PM Truss on a videoconference today that he and the first lady are thinking very much of the Queen and her family and with the people in the UK, per NSC spox John Kirby."
32,1662654321.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""buckingham"", 0.734981448608587], [""palac"", 0.678087214303015]]","""The whole country will be deeply concerned by the news from Buckingham Palace,"" PM Truss said in a tweet. Truss was appointed Britain's leader by Queen Elizabeth just days ago.."
33,1662655961.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""born"", 0.756587939317552], [""1874"", 0.653891955967666]]","The first Prime Minister under Queen Elizabeth was Winston Churchill, born 1874 — 101 years before the current Prime Minister Liz Truss was born (via BBC)."
34,1662658900.0,"['death', 'viru', 'travel', 'vaccin']","[[""handshak"", 1.0]]",RT Parker Molloy: Liz Truss and the handshake of death. Liz Truss and the handshake of death.
34,1662659054.0,"['final', 'second', 'debat']","[[""address"", 0.6039529469497452], [""down"", 0.5141545568722038], [""second"", 0.4988547723879278], [""day"", 0.2608246945624235], [""full"", 0.2323796985333986]]","I sent this to my mum 30 seconds before they announced she died. Liz truss doing her lil speech after being in the job for 24 seconds. Liz Truss, on only her second full day as prime minister, about to address the nation from Downing St."
