node,timestamp,split,query,summary
19,1662461622.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""appoint"", 0.6647983885611443], [""publicli"", 0.5418003209534199], [""cabinet"", 0.5142912742612662]]","Liz Truss under pressure to appoint unity cabinet to bring together party - but allies against giving out jobs too widely. One cabinet minister: “It would mean appointing people who didn’t support her - people who very publicly said her ideas were shit and she’s incompetent."""
19,1662461681.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""appoint"", 0.8149926034049833], [""publicli"", 0.5794713594261305]]","Liz Truss under pressure to appoint unity cabinet to bring together party - but allies against giving out jobs too widely. One cabinet minister: “It would mean appointing people who didn’t support her - people who very publicly said her ideas were shit and she’s incompetent."""
19,1662461768.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""uniti"", 0.9141810299173024], [""publicli"", 0.2878009174162436], [""appoint"", 0.28538338506946836]]",They are doing this after Sunak are first rate ch**tiyas if they still believe in some sort of general brown unity. White Unity is possible. Black Unity possible. Brown Unity for East Asian Unity probably.
19,1662462341.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""palac"", 0.814268566129391], [""confirm"", 0.5804883308160342]]","Interesting to have it confirmed that the Conservatives have fewer than 180,000 members.. Confirmed: Liz Truss will be the next WEF representative in charge of administering their agenda in the UK. Confirmation from the Palace that Boris Johnson has resigned to the Queen 👇."
20,1662462629.0,"['rig', 'fraud', 'say', 'believ']","[[""buckingham"", 0.8966545219017318], [""palac"", 0.4427309209363819]]",Buckingham Palace says the Queen 'was graciously please to accept' Boris Johnson's resignation. Buckingham Palace say the Queen has accepted Boris Johnson's resignation as Prime Minister. Liz Truss is preparing to take over..
20,1662462691.0,"['hour', 'take', 'spent', 'time', 'year', 'last', 'offic']","[[""buckingham"", 0.9073614181163245], [""palac"", 0.4203513493661374]]",Buckingham Palace say the Queen has accepted Boris Johnson's resignation as Prime Minister. Liz Truss is preparing to take over.. Buckingham Palace confirms that The Queen has performed her first cartwheel in 75 years..
20,1662462748.0,['*'],"[[""gracious"", 1.0]]","""Graciously pleased to accept."" Damn Elizabeth Windsor 💀. ""Graciously pleased."" ouch baby, ouch. “Graciously pleased”. Over the fucking moon.. Graciously pleased🤣. We're all graciously pleased. 'Graciously pleased'. That's Royal-speak for 'fucking delighted, like the rest of us'.."
20,1662462874.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""employ"", 0.5537143142796983], [""union"", 0.5347399338289531], [""boost"", 0.38662622959110576], [""push"", 0.38627427196069586], [""attack"", 0.19622370971392178], [""side"", 0.1877582637488505], [""rather"", 0.18710718020400496]]","For once, we need a government on the side of workers, pushing employers to boost pay, rather than attacking the unions supporting their members.."
20,1662462901.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""brief"", 0.7422074799912114], [""bori"", 0.670170169915892]]","I also like the ""positive noises from the energy companies"" stuff included in the briefings. Yeah, no shit.. Trying my best to enjoy this brief period between Boris resigning and Liz Truss being appointed."
20,1662462903.0,"['troop', 'pay', 'cut', 'servic', 'order']","[[""boost"", 0.6679143326503694], [""push"", 0.6345450545889704], [""side"", 0.23054094757201435], [""employ"", 0.226125012865378], [""attack"", 0.21670571747446507]]","For once, we need a government on the side of workers, pushing employers to boost pay, rather than attacking the unions supporting their members.."
20,1662462957.0,"['charg', 'pro-trump', 'assault', 'arrest', 'riot', 'mob', 'rioter', 'support', 'polic', 'capitol', 'protest']","[[""employ"", 0.4249748396437842], [""side"", 0.4206573104965123], [""member"", 0.3726396702278858], [""boost"", 0.25761793678297684], [""aberdeen"", 0.25493680802666785], [""push"", 0.25000907995003724], [""attack"", 0.22583567916193723], [""separ"", 0.22357397528062806], [""journey"", 0.2121836725331827], [""union"", 0.20946601255481098], [""jet"", 0.20649263290808817], [""rather"", 0.19893228373102054], [""travel"", 0.19396111157929027]]","For once, we need a government on the side of workers, pushing employers to boost pay, rather than attacking the unions supporting their members.."
20,1662463065.0,"['term', 'next', 'presid', 'end']","[[""offici"", 0.7376657283627105], [""premiership"", 0.675166107857253]]","One disgusting Premiership ends, another is about to begin!. Liz Truss has now arrived at Balmoral where she will officially be made the UK's next prime minister. It’s official. The Boris Johnson premiership has ended.."
20,1662463265.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""buckingham"", 1.0]]","BREAKING: Buckingham Palace has confirmed that the Queen is resigned to having Liz Truss as Prime Minister. As Buckingham Palace confirms Boris Johnson is no longer prime minister, some analysis of that speech outside No10 this morning...."
20,1662463321.0,"['sign', 'fund', 'govern', 'send', 'bill', 'pass']","[[""balmor"", 0.732856689202778], [""form"", 0.38891340373250777], [""arriv"", 0.37653416183367405], [""boost"", 0.35571043571282757], [""queen"", 0.20822955694411208]]","For once, we need a government on the side of workers, pushing employers to boost pay, rather than attacking the unions supporting their members.. Liz Truss has arrived at Balmoral to be invited by the Queen to form a government.."
21,1662463666.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""queen"", 0.7275299017602866], [""arriv"", 0.5621379582280154], [""balmor"", 0.3933206808240645]]","Boris Johnson has left Balmoral after tendering his resignation to the Queen. Party leader Liz Truss has now arrived for her meeting with the Queen, where she will be invited to form a new government.. They should call Liz Truss Hermes because when she delivers, nothing arrives."
21,1662463732.0,['*'],"[[""arriv"", 1.0]]","Liz Truss has now arrived at Windsor Castle to be sworn in as PM. off to a great start then. Liz truss has arrived at balmoral to meet the queen. Liz Truss, Britain’s 56th PM has arrived for her audience with the Queen.. Why has the pound fallen on Truss’s arrival? | ITV News."
21,1662463846.0,"['children', 'justic', 'famili', 'separ', 'border', 'pardon']","[[""journey"", 0.9252186841661123], [""aberdeen"", 0.37943429796201555]]",Here are the separate private jets that Liz Truss and her “friend” Boris Johnson used to travel from London to Aberdeen. Both journeys will be charged to UK taxpayers..
21,1662463884.0,"['death', 'viru', 'travel', 'vaccin']","[[""separ"", 0.7716678435802133], [""aberdeen"", 0.4830371334442334], [""journey"", 0.4137678901246942]]",Here are the separate private jets that Liz Truss and her “friend” Boris Johnson used to travel from London to Aberdeen. Both journeys will be charged to UK taxpayers..
21,1662463942.0,"['hour', 'take', 'spent', 'time', 'year', 'last', 'offic']","[[""floatplan"", 0.5323552655910676], [""nadal"", 0.5323552655910676], [""tiafo"", 0.5323552655910676], [""search"", 0.3870317992005201]]","Things to know today: Boris Johnson officially resigns, new PM to take over; search ends for 9 missing in floatplane crash; US's Tiafoe stuns Nadal.."
21,1662463966.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""permiss"", 1.0]]",Liz Truss has arrived at Balmoral where she will ask The Queen for permission to form a government..
21,1662464010.0,"['term', 'next', 'presid', 'end']","[[""floatplan"", 0.5323552655910676], [""nadal"", 0.5323552655910676], [""tiafo"", 0.5323552655910676], [""search"", 0.3870317992005201]]","Things to know today: Boris Johnson officially resigns, new PM to take over; search ends for 9 missing in floatplane crash; US's Tiafoe stuns Nadal.."
21,1662464045.0,"['cabinet', 'nomine', 'invok', 'announc', 'week', 'new']","[[""floatplan"", 0.5323552655910676], [""nadal"", 0.5323552655910676], [""tiafo"", 0.5323552655910676], [""search"", 0.3870317992005201]]","Things to know today: Boris Johnson officially resigns, new PM to take over; search ends for 9 missing in floatplane crash; US's Tiafoe stuns Nadal.."
21,1662464070.0,"['popular', 'project', 'offici', 'affirm', 'win', 'certifi', 'elector', 'object', 'colleg']","[[""floatplan"", 0.5323552655910676], [""nadal"", 0.5323552655910676], [""tiafo"", 0.5323552655910676], [""search"", 0.3870317992005201]]","Things to know today: Boris Johnson officially resigns, new PM to take over; search ends for 9 missing in floatplane crash; US's Tiafoe stuns Nadal.."
21,1662464161.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""balmor"", 1.0]]",It's not too much to hope that Truss will get lost in Balmoral. Imagine they get to Balmoral and they pin the queen’s death on Johnson and Truss.. Did Johnson and Truss REALLY need TWO jets to travel to the same destination? #Balmoral #environment.
21,1662464283.0,"['member', 'remov', 'leav', 'resign']","[[""floatplan"", 0.5773502691896258], [""nadal"", 0.5773502691896258], [""tiafo"", 0.5773502691896258]]","Things to know today: Boris Johnson officially resigns, new PM to take over; search ends for 9 missing in floatplane crash; US's Tiafoe stuns Nadal.."
21,1662464285.0,"['sign', 'fund', 'govern', 'send', 'bill', 'pass']","[[""balmor"", 1.0]]",Conservative Party leader Liz Truss has arrived at Balmoral for a meeting with the Queen where she will be invited to form a new government.. Liz Truss has arrived at Balmoral where she will ask The Queen for permission to form a government..
22,1662464892.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""newli"", 1.0]]",Newly-elected British Conservative party leader Liz Truss has officially become the UK prime minister after being formally invited by Queen Elizabeth to form a government..
22,1662464926.0,"['lead', 'state', 'process', 'ballot', 'recount', 'winner', 'machin', 'race']","[[""castl"", 0.6834082861178132], [""balmor"", 0.5407083202308972], [""queen"", 0.4904973260870997]]",Liz Truss has just met the Queen at Balmoral Castle as part of the formal process for her to become the UK's new prime minister. 📷: PA Media. Liz Truss meets the Queen at Balmoral Castle as part of the formal process for her to become the UK's next prime minister..
22,1662464981.0,"['term', 'next', 'presid', 'end']","[[""queen"", 0.8783722884022478], [""castl"", 0.4779771155264636]]",Boris Johnson's premiership comes to an end as Queen officially accepts resignation. Liz Truss meets the Queen at Balmoral Castle as part of the formal process for her to become the UK's next prime minister..
22,1662465432.0,"['evid', 'republican', 'outcom', 'claim', 'widespread', 'voter', 'proof', 'elect']","[[""newli"", 1.0]]",Boris Johnson handed over the position of British Prime Minister to the newly elected Liz Truss. Newly-elected British Conservative party leader Liz Truss has officially become the UK prime minister after being formally invited by Queen Elizabeth to form a government..
22,1662465537.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""winter"", 0.876836382831496], [""windfal"", 0.48078889103532524]]","People are terrified of paying their bills this winter, but former Shell employee Liz Truss says a windfall tax on her old bosses “sends the wrong message”. Labour would freeze energy bills this winter, paid for through a windfall tax on the huge profits from oil and gas giants.."
23,1662465977.0,"['money', 'tax']","[[""winter"", 1.0]]","People are terrified of paying their bills this winter, but former Shell employee Liz Truss says a windfall tax on her old bosses “sends the wrong message”. Labour would freeze energy bills this winter, paid for through a windfall tax on the huge profits from oil and gas giants.."
23,1662466449.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""majesti"", 1.0]]",🤝 The Queen received Liz Truss at Balmoral Castle today.. Her Majesty asked her to form a new Administration. Ms. Truss accepted Her Majesty's offer and was appointed Prime Minister and First Lord of the Treasury..
23,1662466449.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""majesti"", 1.0]]",🤝 The Queen received Liz Truss at Balmoral Castle today.. Her Majesty asked her to form a new Administration. Ms. Truss accepted Her Majesty's offer and was appointed Prime Minister and First Lord of the Treasury..
23,1662466461.0,"['polici', 'cooper', 'administr', 'address', 'climat', 'plan', 'immigr', 'execut', 'day']","[[""majesti"", 1.0]]","The Picture of the day! Our Majesty meets our New Prime Minister! Lord, Let Truss listen to some advice from thw Queen. Because we have had enough of New prime ministers who let us down. 🇬🇧👀. Her Majesty The Queen on being told she had to see Boris Johnson and me on the same day:."
23,1662466547.0,"['cabinet', 'nomine', 'invok', 'announc', 'week', 'new']","[[""majesti"", 1.0]]",🤝 The Queen received Liz Truss at Balmoral Castle today.. Her Majesty asked her to form a new Administration. Ms. Truss accepted Her Majesty's offer and was appointed Prime Minister and First Lord of the Treasury..
24,1662466970.0,"['son', 'staff', 'posit', 'appoint']","[[""majesti"", 1.0]]",🤝 The Queen received Liz Truss at Balmoral Castle today.. Her Majesty asked her to form a new Administration. Ms. Truss accepted Her Majesty's offer and was appointed Prime Minister and First Lord of the Treasury..
24,1662467356.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""econom"", 1.0]]",". Truss presented herself as the economic savior of a country heading into a winter of crisis. In the face of sky-high inflation and widespread economic misery, it’s a fantastical proposition.."
24,1662467737.0,"['evid', 'republican', 'outcom', 'claim', 'widespread', 'voter', 'proof', 'elect']","[[""factcheck"", 0.7830877195582628], [""farewel"", 0.6219112665622321]]","Boris Johnson speech factchecked: How do the former PM’s claims stack up?. In his farewell speech, Boris Johnson repeated claims about hospitals and nurses that we gave the C4 News FactCheck treatment throughout his time as prime minister.."
25,1662467908.0,"['money', 'tax']","[[""payer"", 1.0]]",Why didn’t Boris and Liz Truss travel to Balmoral ?? It would have saved the Tax payer a few quit if they did. Too many elites use the tax payer and state funds as their personal piggy bank....
25,1662468729.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""photograph"", 0.6774951093383516], [""offer"", 0.542042807901893], [""secretari"", 0.4971820302710532]]",If this is from the Royal Photographer - fire the Royal Photographer…. Unless the brief was “make me look like I have no idea what’s going on”. Lovely photograph of the former PM arriving at Balmoral. She’s joined by Boris Johnson..
25,1662468772.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""offer"", 1.0]]","Former Tory leader Sir Iain Duncan Smith tells The World at One he has turned down offer to serve in Prime Minister Liz Truss's new Cabinet. ""I have been offered one and I have said that I won't be taking it up - I'll be going back to the backbenches again.""."
26,1662470138.0,"['troop', 'pay', 'cut', 'servic', 'order']","[[""100billion"", 0.5360298158734209], [""bailout"", 0.45569151611602926], [""month"", 0.4231959284591702], [""upward"", 0.4069981531306569], [""plaster"", 0.4003435875824618]]",Hang on. So have I got this right? Truss is going to borrow £100billion at a time when inflation is careering upwards and this is only going to plaster the problem for 4 months and energy companies don't have to pay the taxpayer back for the bailout?
26,1662470584.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""plaster"", 0.46089289853238175], [""energi"", 0.45739810635121825], [""brief"", 0.45486307222290806], [""dismiss"", 0.3307330061106568], [""depend"", 0.29493447209453477], [""fullbrook"", 0.20718618625679217], [""fund"", 0.19937263860506826], [""subsidis"", 0.15733715520118893], [""circl"", 0.1542953402617804], [""inner"", 0.14948214829311451], [""bill"", 0.1466666965074067]]","As Churchill once said ‘we may allow ourselves a brief moment of rejoicing’. Mark Fullbrook named chief of staff as Truss selects inner circle right -wing think tank, history's greatest oxymoron."
27,1662478153.0,['*'],"[[""jenga"", 1.0]]",Very made of Jenga!!. UK Govt proudly brought to you by Jenga.. The Jenga premiership. Looks like a Jenga tower. It looks like jenga lmao. She’s clearly a massive Jenga fan. It’s all I can see.. Is Liz Truss about to play Jenga? ;D. Who’s for Jenga?.
28,1662479294.0,['*'],"[[""rain"", 1.0]]",Pls rain on truss pls rain on truss pls rain on truss. Love how they had to rush all the stuff inside because Liz Truss can't do a speech in the rain because witches melt in rain. Don’t rain on my parade but the rain will sink my premiership.
28,1662479358.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""rain"", 0.6416989357647095], [""femal"", 0.6062115878258738], [""fun"", 0.4698190998927909]]","""State broadcaster scrambles to change its approach to news analysis content because the new PM can't tolerate being made fun of"" is a really proud headline for our stupid little country.. The rain is pissing down on Truss, just like all the ills and problems of the country."
28,1662479400.0,"['evid', 'republican', 'outcom', 'claim', 'widespread', 'voter', 'proof', 'elect']","[[""femal"", 0.766032307550514], [""fun"", 0.6428020720166004]]","FUN FACT: With Liz Truss as its new PM, England is now one of 4 countries to have had 3 female Prime Ministers. NOT FUN FACT: The United States is now one of only 6 countries to have NEVER had a female leader elected. We MUST address that."
28,1662479441.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""femal"", 0.7642912690733696], [""fun"", 0.6448711933543148]]","FUN FACT: With Liz Truss as its new PM, England is now one of 4 countries to have had 3 female Prime Ministers. NOT FUN FACT: The United States is now one of only 6 countries to have NEVER had a female leader elected. We MUST address that."
28,1662479548.0,"['attempt', 'democraci', 'power', 'tri', 'coup', 'cheat']","[[""rain"", 0.7872904688635889], [""handov"", 0.6165822878063807]]","The weather trying to tell liz truss something by raining that hard. The rain is god's tears at Boris Johnson's removal from power 🥺. It's raining Truss is stuck in traffic, surely the most British handover of power ever."
28,1662479567.0,"['rig', 'fraud', 'say', 'believ']","[[""corps"", 0.8882947269416941], [""lectern"", 0.4592738595735461]]","Can't believe they just left Boris Johnson's corpse laying there. Can't believe Sky News spent time discussing the new design of lectern, that Truss should've made her speech at. WHO FUCKING CARES!!!"
28,1662479591.0,"['polici', 'cooper', 'administr', 'address', 'climat', 'plan', 'immigr', 'execut', 'day']","[[""metaphor"", 0.7069951230074115], [""thunderstorm"", 0.4804154736061984], [""insert"", 0.39404593178971387], [""femal"", 0.3377671866884693]]","Not sure this is the best metaphor to go for on day one of the job.. Also, why did she need a new podium in the first place?. Thunderstorm hits Downing Street ahead of Liz Truss’s first address to the nation as prime minister. Insert your own metaphor here…. 🌩."
28,1662479655.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""thunderstorm"", 0.6513966469297517], [""insert"", 0.5365225247430414], [""metaphor"", 0.536494164751145]]",Thunderstorm hits Downing Street ahead of Liz Truss’s first address to the nation as prime minister. Insert your own metaphor here…. 🌩.
28,1662479676.0,"['sign', 'fund', 'govern', 'send', 'bill', 'pass']","[[""sign"", 1.0]]","The way its raining heavily and liz truss is about to make her speech, this is literally a sign. It's pissing down for truss..a sign of things to come. If that's not a sign of how this is going to go, then I don't know what is.."
28,1662479790.0,"['lead', 'state', 'process', 'ballot', 'recount', 'winner', 'machin', 'race']","[[""femal"", 0.7744172760513545], [""fun"", 0.6326751793402362]]","FUN FACT: With Liz Truss as its new PM, England is now one of 4 countries to have had 3 female Prime Ministers. NOT FUN FACT: The United States is now one of only 6 countries to have NEVER had a female leader elected. We MUST address that."
28,1662479817.0,"['member', 'remov', 'leav', 'resign']","[[""remov"", 0.7188147834897859], [""rain"", 0.49158178721171725], [""lectern"", 0.49158178721171725]]","They've removed the lectern, and there's speculation Truss won't talk outside, now. If rain stops our new Prime Minister from talking, what chance do we have?. The rain is god's tears at Boris Johnson's removal from power 🥺."
29,1662480478.0,"['rig', 'fraud', 'say', 'believ']","[[""lectern"", 1.0]]","Can't believe Sky News spent time discussing the new design of lectern, that Truss should've made her speech at. WHO FUCKING CARES!!!"
29,1662480701.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""aspir"", 1.0]]","Lizz truss referring britain as an aspiration nation has made my day. I don't want an ""aspiration nation"" - I want people to be able to achieve their aspirations, not just have them. #truss. Britain being an aspiration nation is historically not a great thing."
29,1662480702.0,"['money', 'tax']","[[""cut"", 0.5775628765370019], [""boost"", 0.36778529079302996], [""evid"", 0.3496200010844549], [""work"", 0.34951275450467884], [""invest"", 0.3282538405687134], [""set"", 0.3123909056564713], [""start"", 0.28534738656218206]]","“I will cut taxes to reward hard work”. *People on the lowest incomes work just as hard as everyone else*, yet they won’t significantly benefit from Truss’s tax cut plans. This would have been the ideal opportunity to raise the minimum wage to lift more people out of poverty.."
29,1662480724.0,"['troop', 'pay', 'cut', 'servic', 'order']","[[""boost"", 0.47876990620524124], [""nh"", 0.447805952344947], [""start"", 0.4103105014792383], [""set"", 0.27574194508826577], [""work"", 0.26961723047358516], [""evid"", 0.2590356116322024], [""invest"", 0.2325342628304182], [""cut"", 0.21733413322161274], [""tribut"", 0.21007465946813572], [""fail"", 0.20156960977689836]]","Truss is going to fund massive tax cuts for the rich and big business through more borrowing. That is very irresponsible. For once, we need a government on the side of workers, pushing employers to boost pay, rather than attacking the unions supporting their members.."
29,1662480819.0,"['charg', 'pro-trump', 'assault', 'arrest', 'riot', 'mob', 'rioter', 'support', 'polic', 'capitol', 'protest']","[[""deepen"", 0.5340394331140359], [""congratul"", 0.44993294961991975], [""cooper"", 0.4394984401307509], [""relationship"", 0.4089757639299775], [""special"", 0.38979760179622225]]","◊Congratulations to Prime Minister Liz Truss. I look forward to deepening the special relationship between our countries and working in close cooperation on global challenges, including continued support for Ukraine as it defends itself against Russian aggression."
29,1662480819.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""congratul"", 0.6648985229488762], [""deepen"", 0.4493812129414489], [""cooper"", 0.3698272634291746], [""relationship"", 0.33407611972219164], [""special"", 0.3280052150370886]]","Congratulations to Prime Minister Liz Truss. I look forward to deepening the special relationship between our countries and working in close cooperation on global challenges, including continued support for Ukraine as it defends itself against Russian aggression."
29,1662480825.0,"['lead', 'state', 'process', 'ballot', 'recount', 'winner', 'machin', 'race']","[[""lead"", 0.7111939071318077], [""conduct"", 0.7029958936285428]]","🟡 2015-""Now! A Tory Majority with only 1 Scottish seat will lead to independence."" 🟡 2016-""Now! Brexit will lead to independence."" 🟡 2019-""Now! Boris will lead to independence."" 🟡 2022-""Now! Liz Truss will lead to independence."" Sorry to break it to you but it didn't. It won't."
29,1662480843.0,"['polici', 'cooper', 'administr', 'address', 'climat', 'plan', 'immigr', 'execut', 'day']","[[""special"", 0.6425250816613644], [""deepen"", 0.4493172098405947], [""congratul"", 0.3704484313851324], [""cooper"", 0.3681941895359377], [""relationship"", 0.3353752567697696]]","◊Congratulations to Prime Minister Liz Truss. I look forward to deepening the special relationship between our countries and working in close cooperation on global challenges, including continued support for Ukraine as it defends itself against Russian aggression."
29,1662480843.0,"['russian', 'media', 'disinform', 'lie']","[[""deepen"", 0.5004259680216084], [""congratul"", 0.42161330773918126], [""cooper"", 0.41183556626885626], [""relationship"", 0.3735233902548471], [""aggress"", 0.37213212176962], [""special"", 0.35242800187079215]]","Congratulations to Prime Minister Liz Truss. I look forward to deepening the special relationship between our countries and working in close cooperation on global challenges, including continued support for Ukraine as it defends itself against Russian aggression."
29,1662480891.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""deepen"", 1.0]]","Congratulations to Prime Minister Liz Truss. I look forward to deepening the special relationship between our countries and working in close cooperation on global challenges, including continued support for Ukraine as it defends itself against Russian aggression."
29,1662480891.0,['*'],"[[""consequenti"", 1.0]]","Ms Truss is right, Mr Johnson is a hugely consequential prime minister. Consequential in that as a consequence of his ineptitude you got stuck with me.. Did Truss describe Johnson as consequential or as having cünt credentials?"
29,1662480986.0,"['press', 'confer', 'hold']","[[""britain"", 1.0]]","Hold on, aren't we already a post-Brexit, Global Britain, aspiration nation?. In 1st speech as Britain's new PM, Liz Truss says 'now is the time to tackle the issues holding Britain back.' The main thing holding Britain back is the Tory party...."
29,1662481236.0,"['final', 'second', 'debat']","[[""intens"", 0.6114678232126877], [""unpopular"", 0.48407004892026445], [""plan"", 0.4484642674008559], [""second"", 0.43664984802297113]]","The Truss plan is tax cuts, fracking and more GP appointments. The first won’t work to deliver the growth she wants. The second is intensely unpopular and without giving the NHS a lot more money the third is not going to happen. This is a plan to fail."
29,1662481268.0,"['turnout', 'counti', 'find', 'poll', 'major', 'vote', 'overrid']","[[""plug"", 1.0]]","General Election Now. 80000 voted for Liz Truss. That is less than 0.1% of the voting population. Liz Truss is in ERG. Please plug the petition. The Boris succession starts tomorrow, and from what I've heard she intends to be tough..."
30,1662481455.0,"['term', 'next', 'presid', 'end']","[[""congratul"", 0.6320298155423705], [""term"", 0.6178091974109455], [""biden"", 0.3341921110522625], [""presid"", 0.3273617888061353]]",Is Truss having a laugh? Borrow money for a short term use and than pay it back over 10-20 years with interest. You borrow money long-term for long term projects like mortgages not short term consumption. That's like maxxing out on the credit cards!
30,1662481848.0,"['troop', 'pay', 'cut', 'servic', 'order']","[[""speech"", 0.7773935765473022], [""prime"", 0.377672978619216], [""minist"", 0.3568434437220531], [""consequenti"", 0.3545209514774394]]","“I am honoured to take on this responsibility at a vital time for our country”. Prime Minister Liz Truss pays tribute to her predecessor Boris Johnson, saying “history will see him as a hugely consequential prime minister”.."
30,1662481953.0,"['polici', 'cooper', 'administr', 'address', 'climat', 'plan', 'immigr', 'execut', 'day']","[[""hook"", 1.0]]","UK Taxpayers on the Hook for Truss’s £200 Billion Energy Plan.. Markets: RT Bloomberg UK: NEW: UK taxpayers will be on the hook for as much as £200 billion to cover the cost of Prime Minister Liz Truss’s plans to contain energy prices, sources familiar with the policy say."
30,1662482083.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""monbiot"", 1.0]]","Now! didn't ask George Monbiot about Truss' foreign policy. When it comes to the catastrophic Ukraine and Syria proxy wars, Monbiot shares Truss's neocon extremism.."
30,1662482186.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""speech"", 1.0]]",I hope it's not lost on many that Liz Truss is using her speech to promise to fix and rebuild what her own party have broken and destroyed over the last 12 years. General Election Now. Eight things Boris Johnson said in his speech – and what he meant.
30,1662482317.0,"['sign', 'fund', 'govern', 'send', 'bill', 'pass']","[[""speech"", 1.0]]","Truss there with an expirational speech. Short, but I nearly passed out twice. Liz Truss has pledged to take action on energy bills in her first speech as Prime Minister.. Liz Truss vows to take action against rising fuel bills this week during first speech as Prime Minister.."
31,1662482368.0,"['health', 'team', 'educ', 'pick', 'president-elect', 'introduc']","[[""overburden"", 1.0]]","British Prime Minister Liz Truss, in her first speech as the leader of the country, said she would focus on tackling Britain’s energy crisis, struggling economy and overburdened health service.."
31,1662482549.0,"['demand', 'packag', 'stimulu', 'check', 'increas', 'relief']","[[""enough"", 0.5072719046385151], [""pay"", 0.4534439375235882], [""favour"", 0.3714474950942345], [""wage"", 0.3690020045364911], [""prove"", 0.3673108369854307], [""commit"", 0.3577860231435123]]","Liz Truss has committed to a Britain with “high-paying jobs.”. Ok then, prove it:. Come out in favour of inflation-level pay rises, increase the minimum wage – and give a deal to the @RMTunion. Enough Is Enough."
31,1662482666.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""overburden"", 0.7480641142459753], [""congratul"", 0.6636264619327534]]","British Prime Minister Liz Truss, in her first speech as the leader of the country, said she would focus on tackling Britain’s energy crisis, struggling economy and overburdened health service.."
31,1662482857.0,"['attempt', 'democraci', 'power', 'tri', 'coup', 'cheat']","[[""behold"", 1.0]]",The BBC trying to do an in-depth assessment of the first speech by Liz Truss is a thing to behold. They're struggling because she said fuck all.
32,1662483329.0,"['money', 'tax']","[[""fix"", 1.0]]","Truss promises energy fix, tax cuts and action on NHS. Truss promises energy fix, tax cuts and action on NHS."
33,1662486701.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""glasgow"", 1.0]]",📺 People make Glasgow.. 🔥 The people of Glasgow say it how it is.... 🏴󠁧󠁢󠁳󠁣󠁴󠁿 We asked people in Glasgow for their thoughts about Liz Truss becoming Prime Minister....
33,1662487031.0,"['charg', 'pro-trump', 'assault', 'arrest', 'riot', 'mob', 'rioter', 'support', 'polic', 'capitol', 'protest']","[[""eustic"", 0.6513389558282463], [""cabinet"", 0.5872848303409788], [""shapp"", 0.4804727803652748]]","Liz Truss clears out Sunak supporters in cabinet reshuffle. If they're all as dim as Truss, that will be some Cabinet? Big clear out of all the Sunak supporters from cabinet - the former chancellor himself, Dominic Raab, Grant Shapps, George Eustice. A unity cabinet this is not."
